RNUM,MEDIATITLE,PLACENAME,ADDRESS
2372,"장옥정, 사랑에 살다",광한루원,(55776)전라북도 남원시 요천로 1447
2403,어느 날 우리 집 현관으로 멸망이 들어왔다,외돌개,(63594)제주특별자치도 서귀포시 서홍동 791
2404,어느 날 우리 집 현관으로 멸망이 들어왔다,바보라면,(63359)제주특별자치도 제주시 구좌읍 해맞이해안로 1016 바보라면
2405,어느 날 우리 집 현관으로 멸망이 들어왔다,한담해안산책로,(63034)제주특별자치도 제주시 애월읍 곽지리 1359
2406,어느 날 우리 집 현관으로 멸망이 들어왔다,말로나스테이,(63024)제주특별자치도 제주시 한림읍 귀덕11길 29
2421,시카고 타자기,합천 영상 테마파크,(50215)경상남도 합천군 용주면 합천호수로 757
2430,장난스런 키스,아프리카박물관,(63544)제주특별자치도 서귀포시 이어도로 49
2431,장난스런 키스,씨에스호텔앤리조트,(63547)제주특별자치도 서귀포시 중문관광로 196
2432,장미빛 연인들,남이섬,(24464)강원도 춘천시 남산면 남이섬길 1
2442,시지프스: the myth,공세리성당,(31427)충청남도 아산시 인주면 공세리성당길 10
2453,저글러스,전주시 완산구 노송동 개인주택,(55011)전라북도 전주시 완산구 인봉1길 37-17
2461,왕이 된 남자,문경새재촬영장 (오픈세트장),(36919)경상북도 문경시 문경읍 새재로 1037
2462,훈남정음,성흥산 사랑나무,(33219)충청남도 부여군 임천면 성흥로97번길 167
2467,훈남정음,제장마을,(26136)강원도 정선군 신동읍 제장길 1-38
2480,왕이 된 남자,황매산,경상남도 산청군 차황면 법평리 산 1
2492,흑기사,부용대,(36757)경상북도 안동시 풍천면 광덕솔밭길 72
2497,왕은 사랑한다,성흥산 사랑나무,(33219)충청남도 부여군 임천면 성흥로97번길 167
2498,왕은 사랑한다,나주영상테마파크,(58289)전라남도 나주시 공산면 덕음로 450
2507,옷소매 붉은 끝동,문헌서원,(33626)충청남도 서천군 기산면 서원로172번길 66
2508,옷소매 붉은 끝동,옥정호 구절초테마공원,(56127)전라북도 정읍시 산내면 매죽리 571
2510,청춘기록,광한루원,(55776)전라북도 남원시 요천로 1447
2519,황후의 품격,백제문화단지,(33115)충청남도 부여군 규암면 백제문로 455
2520,황후의 품격,궁남지,(33165)충청남도 부여군 부여읍 궁남로 52
2521,황후의 품격,왕식이네해물칼국수,(33608)충청남도 서천군 비인면 갯벌체험로 492-25
2524,옷소매 붉은 끝동,광한루원,(55776)전라북도 남원시 요천로 1447
2554,SKY 캐슬,담양레이나CC,(57351)전라남도 담양군 담양읍 깊은실길 169
2556,상속자들,동해 논골담길,(25717)강원도 동해시 논골1길 2
2591,슈츠,익산 교도소 세트장,(54505)전라북도 익산시 성당면 함낭로 207
2638,투제니,서천 마량포구,(33604)충청남도 서천군 서면 마량리 344
2639,투제니,신성리 갈대밭,(33625)충청남도 서천군 한산면 신성리 125-1
2699,"서른, 아홉",스퀘어루트,(24744)강원도 고성군 죽왕면 가향길 2-7
2712,왜 오수재인가,익산 교도소 세트장,(54505)전라북도 익산시 성당면 함낭로 207
2714,힘쎈여자 도봉순,쏠비치 양양,(25042)강원도 양양군 손양면 선사유적로 678
2715,힘쎈여자 도봉순,대포항 등대,강원도 속초시 대포항 등대
2729,힐러,청남대,(28210)충청북도 청주시 상당구 문의면 청남대길 646
2730,힐러,서문교,충청북도 청주시 서원구 사직동
2731,힐러,s459,(28637)충청북도 청주시 서원구 서부로 1436
2732,힐러,운보의 집,(28149)충청북도 청주시 청원구 내수읍 형동2길 92-41
2733,힐러,청주첨단문화산업단지,(28501)충청북도 청주시 청원구 상당로 314 청주첨단문화산업단지
2752,초면에 사랑합니다,유리트리트,(25103)강원도 홍천군 서면 한서로 1468-55
2763,왜 오수재인가,계명대학교 대명캠퍼스,(42403)대구광역시 남구 명덕로 104
2764,왕이 된 남자,성흥산 사랑나무,(33219)충청남도 부여군 임천면 성흥로97번길 167
2765,왜 오수재인가,강남1984,(24376)강원도 춘천시 남춘로36번길 8
2770,저스티스,장흥교도소 세트장,(59319)전라남도 장흥군 장흥읍 원도리 191
2771,전설의 고향,광한루원,(55776)전라북도 남원시 요천로 1447
2776,전설의 마녀,제주국제공항,(63115)제주특별자치도 제주시 공항로 2
2823,전우치,나주영상테마파크,(58289)전라남도 나주시 공산면 덕음로 450
2856,시크릿 가든,롯데호텔 제주,(63535)제주특별자치도 서귀포시 중문관광로72번길 35
2864,하나뿐인 내편,장흥교도소 세트장,(59319)전라남도 장흥군 장흥읍 원도리 191
2874,저글러스,연미스튜디오,(55100)전라북도 전주시 완산구 팔달로 22-2
2876,어바웃타임,춘천대교,(24238)강원도 춘천시 근화동 609
2879,어바웃타임,뮤지엄 산,(26357)강원도 원주시 지정면 오크밸리2길 260
2880,어바웃타임,원주세브란스기독병원,(26426)강원도 원주시 일산로 20
2881,어느날,장흥교도소 세트장,(59319)전라남도 장흥군 장흥읍 원도리 191
2889,시크릿 가든,포레스트 리솜,(27105)충청북도 제천시 백운면 금봉로 365
2902,시크릿 가든,씨에스호텔앤리조트,(63547)제주특별자치도 서귀포시 중문관광로 196
2923,힘쎈여자 도봉순,대둔산 금강구름다리,전라북도 완주군 운주면 산북리
2925,최강 배달꾼,거진해수욕장,(24713)강원도 고성군 거진읍 거진리 22-59
2926,최강 배달꾼,거탄진로209번길,(24712)강원도 고성군 거진읍 거탄진로209번길 5-4
2978,힘쎈여자 도봉순,대둔산 안심사,(55300)전라북도 완주군 운주면 안심길 372
2993,초콜릿,정도리구계등,(59110)전라남도 완도군 완도읍 정도리 152
2994,초콜릿,대천해수욕장,(33489)충청남도 보령시 머드로 123
2997,"서른, 아홉",장흥교도소 세트장,(59319)전라남도 장흥군 장흥읍 원도리 191
3015,초콜릿,계명대학교 성서캠퍼스,(42601)대구광역시 달서구 달구벌대로 1095
3026,초콜릿,인터컨티넨탈 알펜시아 평창 리조트,(25351)강원도 평창군 대관령면 솔봉로 325
3058,유미의 세포들,엄마손막국수,(25464)강원도 강릉시 운정길 40
3059,유미의 세포들,스카이베이호텔 경포,(25460)강원도 강릉시 해안로 476
3060,유미의 세포들,죽림동성당,(24355)강원도 춘천시 약사고개길 23
3079,아는 와이프,낙산 해수욕장,(25009)강원도 양양군 강현면 해맞이길 59
3099,사랑의 불시착,청산수목원,충청남도 태안군 연꽃길 70
3104,쇼핑왕 루이,동백섬,(48100)부산광역시 해운대구 동백로 99
3105,쇼핑왕 루이,보수동 책방 골목,(48967)부산광역시 중구 대청로 67-1
3106,쇼핑왕 루이,광안리해수욕장,(48303)부산광역시 수영구 광안해변로 219
3107,쇼핑왕 루이,천마산에코하우스,(49250)부산광역시 서구 천마산로 342
3109,사랑의 불시착,담양레이나CC,(57351)전라남도 담양군 담양읍 깊은실길 169
3167,신데렐라와 네 명의 기사,사우스케이프오너스클럽,(52455)경상남도 남해군 창선면 흥선로 1545
3173,"선배, 그 립스틱 바르지 마요",쏠비치호텔&리조트 삼척,(25909)강원도 삼척시 수로부인길 453
3205,신데렐라와 네 명의 기사,각원사,(31066)충청남도 천안시 동남구 각원사길 245
3264,우리는 오늘부터,헌화로드라이브코스,강원도 강릉시 강동면 심곡리 헌화로
3265,우리는 오늘부터,죽림동성당,(24355)강원도 춘천시 약사고개길 23
3275,최강 배달꾼,익산 교도소 세트장,(54505)전라북도 익산시 성당면 함낭로 207
3287,신데렐라와 네 명의 기사,대관령 양떼목장,(25342)강원도 평창군 대관령면 대관령마루길 483-32
3317,"하이드 지킬, 나",뮤지엄 산,(26357)강원도 원주시 지정면 오크밸리2길 260
3326,시티홀,운보의 집,(28149)충청북도 청주시 청원구 내수읍 형동2길 92-41
3362,추리의 여왕,대전근현대사전시관,(34863)대전광역시 중구 중앙로 101
3363,추리의 여왕,안도르,(34832)대전광역시 중구 선화로 148
3369,운명과 분노,광안대교,부산광역시 수영구 민락동 광안대교
3370,운명과 분노,부산 해운대구 민가,(48116)부산광역시 해운대구 청사포로58번길 82-17
3371,추노,사성암,(57632)전라남도 구례군 문척면 사성암길 303
3372,추노,광한루원,(55776)전라북도 남원시 요천로 1447
3434,설강화,합천 영상 테마파크,(50215)경상남도 합천군 용주면 합천호수로 757
3435,설강화,계명대학교 성서캠퍼스,(42601)대구광역시 달서구 달구벌대로 1095
3436,설강화,쎄라비음악다방,(41931)대구광역시 중구 국채보상로102길 60
3441,우아한 가,장흥교도소 세트장,(59319)전라남도 장흥군 장흥읍 원도리 191
3458,설강화,선문대학교 천안캠퍼스,(31212)충청남도 천안시 동남구 천안대로 277
3459,설강화,청남대,(28210)충청북도 청주시 상당구 문의면 청남대길 646
3483,아이템,계명대학교 성서캠퍼스,(42601)대구광역시 달서구 달구벌대로 1095
3484,아이템,동피랑 벽화마을,(53052)경상남도 통영시 동피랑1길 6-18
3486,아이템,유리트리트,(25103)강원도 홍천군 서면 한서로 1468-55
3491,이번 생은 처음이라,신전리 방파제,전라남도 고흥군 금산면 신전리
3498,이브,합천 영상 테마파크,(50215)경상남도 합천군 용주면 합천호수로 757
3500,이브,베어트리파크,(30009)세종특별자치시 전동면 신송로 217
3543,운명처럼 널 사랑해,곤리도,(53088)경상남도 통영시 산양읍 곤리리 174-16
3562,원 더 우먼,별마로천문대,(26224)강원도 영월군 영월읍 천문대길 397
3575,빈센조,강촌레일파크,(24464)강원도 춘천시 남산면 서백길 57
3589,원 더 우먼,대전근현대사전시관,(34863)대전광역시 중구 중앙로 101
3599,빈센조,수주팔봉캠핑장,충청북도 충주시 대소원면 문주리 산 1-1
3600,빈센조,선문대학교 천안캠퍼스,(31212)충청남도 천안시 동남구 천안대로 277
3642,"하이바이, 마마!",남이섬,(24464)강원도 춘천시 남산면 남이섬길 1
3651,언더커버,이월드,(42666)대구광역시 달서구 두류공원로 200
3689,계룡선녀전,밀양역,(50445)경상남도 밀양시 중앙로 62
3702,친애하는 판사님께,유리트리트,(25103)강원도 홍천군 서면 한서로 1468-55
3706,D.P.,울산대학교,(44610)울산광역시 남구 대학로 93
3708,계룡선녀전,함양 함화루,경상남도 함양군 함양읍 운림리
3742,경찰수업,한국기술교육대학교 제1캠퍼스,(31253)충청남도 천안시 동남구 병천면 충절로 1600
3753,계룡선녀전,부석사,(36001)경상북도 영주시 부석면 부석사로 345
3754,계룡선녀전,문경새재촬영장 (오픈세트장),(36919)경상북도 문경시 문경읍 새재로 1037
3755,굿캐스팅,이월드,(42666)대구광역시 달서구 두류공원로 200
3761,D.P.,아난티 코브,(46083)부산광역시 기장군 기장읍 기장해안로 268-31
3762,D.P.,광안대교,부산광역시 수영구 민락동 광안대교
3765,빠담빠담…. 그와 그녀의 심장박동소리,동피랑 벽화마을,(53052)경상남도 통영시 동피랑1길 6-18
3777,원 더 우먼,선문대학교 아산캠퍼스,(31460)충청남도 아산시 탕정면 선문로221번길 70
3778,원티드,휘게비엔씨,(25402)강원도 강릉시 주문진읍 신리천로 318-24
3779,월간 집,헌화로드라이브코스,강원도 강릉시 강동면 심곡리 헌화로
3780,월간 집,유리트리트,(25103)강원도 홍천군 서면 한서로 1468-55
3811,사내맞선,스카이베이호텔 경포,(25460)강원도 강릉시 해안로 476
3812,사내맞선,켄싱턴호텔 설악,(24903)강원도 속초시 설악산로 998
3813,사내맞선,오크밸리 리조트,(26357)강원도 원주시 지정면 오크밸리1길 66
3836,밥 잘 사주는 예쁜 누나,낙산 해수욕장,(25009)강원도 양양군 강현면 해맞이길 59
3860,미안하다 사랑한다,씨에스호텔앤리조트,(63547)제주특별자치도 서귀포시 중문관광로 196
3866,밥 잘 사주는 예쁜 누나,속삭이는자작나무숲,(24639)강원도 인제군 인제읍 자작나무숲길 760
3893,바람의 화원,닭실마을,(36241)경상북도 봉화군 봉화읍 충재길 60
3894,바람의 화원,경기전,(55042)전라북도 전주시 완산구 태조로 44
3933,미스티,장흥교도소 세트장,(59319)전라남도 장흥군 장흥읍 원도리 191
3940,미래의 선택,중문관광단지,제주특별자치도 서귀포시 중문동 중문관광단지
3946,계룡선녀전,부소산성,(33137)충청남도 부여군 부여읍 부소로 15
3947,구미호뎐,상족암군립공원,(52963)경상남도 고성군 하이면 덕명리 50-1
3968,군검사 도베르만,헌화로드라이브코스,강원도 강릉시 강동면 심곡리 헌화로
3974,계룡선녀전,신원사,(32619)충청남도 공주시 계룡면 신원사동길 1
3977,고교처세왕,남이섬,(24464)강원도 춘천시 남산면 남이섬길 1
3978,구경이,동피랑 벽화마을,(53052)경상남도 통영시 동피랑1길 6-18
3979,구경이,엑스코(EXCO),(41515)대구광역시 북구 엑스코로 10
3982,겨울연가,외도 보타니아,(53329)경상남도 거제시 일운면 외도길 17
3987,구경이,대전대학교,(34520)대전광역시 동구 대학로 62
3990,구미호뎐,"해금강마을, 거제도",경상남도 거제시 남부면 갈곶리 해금강마을
4001,경우의 수,헌화로드라이브코스,강원도 강릉시 강동면 심곡리 헌화로
4009,공작도시,뮤지엄 산,(26357)강원도 원주시 지정면 오크밸리2길 260
4029,궁,경기전,(55042)전라북도 전주시 완산구 태조로 44
4030,궁,씨에스호텔앤리조트,(63547)제주특별자치도 서귀포시 중문관광로 196
4031,궁,중문관광단지,제주특별자치도 서귀포시 중문동 중문관광단지
4062,겨울연가,추암해수욕장,강원도 동해시 촛대바위길 2
4093,구경이,소금산 출렁다리,(26359)강원도 원주시 지정면 소금산길 12
4098,궁,동궁과 월지,(38163)경상북도 경주시 원화로 102
4105,계룡선녀전,합동직업소개소,(58753)전라남도 목포시 해안로249번길 3
4106,계룡선녀전,목포역,(58730)전라남도 목포시 영산로 98
4109,겨울연가,춘천 기와집골 마을,강원도 춘천시 기와집길31번길 2
4112,겨울연가,남이섬,(24464)강원도 춘천시 남산면 남이섬길 1
4153,군검사 도베르만,익산 교도소 세트장,(54505)전라북도 익산시 성당면 함낭로 207
4160,공항 가는 길,최수아의 집,(63364)제주특별자치도 제주시 구좌읍 종달로7길 5
4161,공항 가는 길,한울랜드,(63151)제주특별자치도 제주시 서해안로 671
4162,공항 가는 길,신창풍차해안 등대,(63002)제주특별자치도 제주시 한경면 신창리 1481-14
4183,경찰수업,블루부코,(34616)대전광역시 동구 동광장로 16
4197,멈추고 싶은 순간: 어바웃 타임,원주세브란스기독병원,(26426)강원도 원주시 일산로 20
4222,경우의 수,달책빵,(63360)제주특별자치도 제주시 구좌읍 대수길 10-12
4226,경우의 수,임진고택,(63362)제주특별자치도 제주시 구좌읍 상도로 16-13
4234,경우의 수,술의 식물원,(63355)제주특별자치도 제주시 구좌읍 중산간동로 2253
4238,경우의 수,책방소리소문,(63005)제주특별자치도 제주시 한경면 저지동길 8-31
4239,경우의 수,서쪽가게,(63011)제주특별자치도 제주시 한림읍 한림로 372-7
4245,경우의 수,소심한책방,(63364)제주특별자치도 제주시 구좌읍 종달동길 29-6
4268,경우의 수,용눈이오름,제주특별자치도 제주시 구좌읍 종달리 산 38
4316,이웃집 꽃미남,동산포해변 야영장,(25053)강원도 양양군 현남면 동산리 90-35
4327,아홉수 소년,에이엠브레드앤커피,(25556)강원도 강릉시 창해로14번길 24
4328,아홉수 소년,동해 논골담길,(25717)강원도 동해시 논골1길 2
4329,아홉수 소년,묵호등대전망대,(25717)강원도 동해시 해맞이길 289
4330,아홉수 소년,대관령 양떼목장,(25342)강원도 평창군 대관령면 대관령마루길 483-32
4332,악마가 너의 이름을 부를 때,춘천대교,(24238)강원도 춘천시 근화동 609
4343,아홉수 소년,정동진해수욕장,(25631)강원도 강릉시 강동면 정동진리 257-2
4354,멜랑꼴리아,국립중앙과학관,(34143)대전광역시 유성구 대덕대로 481
4355,멜랑꼴리아,대전대학교,(34520)대전광역시 동구 대학로 62
4365,멜랑꼴리아,휘닉스제주 섭지코지,(63642)제주특별자치도 서귀포시 성산읍 섭지코지로 107
4366,멜랑꼴리아,제주국제공항,(63115)제주특별자치도 제주시 공항로 2
4389,멜랑꼴리아,아르떼뮤지엄 제주,(63038)제주특별자치도 제주시 애월읍 어림비로 478
4392,멜랑꼴리아,주문초등학교 삼덕분교장,(25402)강원도 강릉시 주문진읍 신리천로 410-8
4395,멜랑꼴리아,휘게비엔씨,(25402)강원도 강릉시 주문진읍 신리천로 318-24
4396,멜랑꼴리아,오크밸리 리조트,(26357)강원도 원주시 지정면 오크밸리1길 66
4408,멜랑꼴리아,교원연수원 도고,(31546)충청남도 아산시 선장면 신성길 27-6
4409,멜랑꼴리아,호서대학교 아산캠퍼스,(31499)충청남도 아산시 배방읍 호서로79번길 20
4422,맨도롱 또똣,제주국제공항,(63115)제주특별자치도 제주시 공항로 2
4430,맨도롱 또똣,봄날,(63043)제주특별자치도 제주시 애월읍 애월로1길 25
4452,맨홀-이상한 나라의 필,등명해변,(25631)강원도 강릉시 강동면 정동진리 440-7
4460,맨투맨,사우스케이프오너스클럽,(52455)경상남도 남해군 창선면 흥선로 1545
4474,맨도롱 또똣,신창풍차해안 등대,(63002)제주특별자치도 제주시 한경면 신창리 1481-14
4489,유미의 세포들,연산역 호남선,(32913)충청남도 논산시 연산면 선비로275번길 31-2
4490,유미의 세포들,제일반점,(33175)충청남도 부여군 초촌면 초촌로6번길 13
4513,사랑의 온도,순천만습지,(58027)전라남도 순천시 순천만길 513-25
4518,아랑사또전,부용대,(36757)경상북도 안동시 풍천면 광덕솔밭길 72
4520,아름다운 그대에게,빅토리아펜션,(32170)충청남도 태안군 고남면 큰장돌길 283-42
4523,사랑의 온도,향일암,(59778)전라남도 여수시 돌산읍 향일암로 60
4531,유미의 세포들 2,제주국제공항,(63115)제주특별자치도 제주시 공항로 2
4540,타임즈,합천 영상 테마파크,(50215)경상남도 합천군 용주면 합천호수로 757
4568,킬힐,오크밸리 리조트,(26357)강원도 원주시 지정면 오크밸리1길 66
4574,"킬미, 힐미",등명해변,(25631)강원도 강릉시 강동면 정동진리 440-7
4611,그 해 우리는,보령 청보리밭,(33402)충청남도 보령시 천북면 하만리 176-6
4612,그 해 우리는,보령 청라 은행마을,(33422)충청남도 보령시 청라면 장밭길 62
4631,그 해 우리는,은행로,(55045)전라북도 전주시 완산구 은행로 75-2
4632,그 해 우리는,매당,(55039)전라북도 전주시 완산구 은행로 20-4
4659,그냥 사랑하는 사이,임권택영화박물관,부산광역시 해운대구 우동 센텀중앙로 55
4667,그 해 우리는,주천강 섶다리,(26202)강원도 영월군 주천면 판운리 479
4741,한 번 다녀왔습니다,태화강 국가정원,울산광역시 중구 태화강국가정원길 154
4760,학교 2017,선문대학교 아산캠퍼스,(31460)충청남도 아산시 탕정면 선문로221번길 70
4782,그래서 나는 안티팬과 결혼했다,백도해변,(24752)강원도 고성군 죽왕면 문암진리 19-22
4900,기름진 멜로,그랜드플라자 청주호텔,(28320)충청북도 청주시 청원구 충청대로 114
4902,기름진 멜로,화인빌딩,(28333)충청북도 청주시 청원구 충청대로 113
4917,스물다섯 스물하나,경주역,(38147)경상북도 경주시 원화로 266
4919,스물다섯 스물하나,김유정역 폐역,(24412)강원도 춘천시 신동면 김유정로 1435
4920,스물다섯 스물하나,춘천대교,(24238)강원도 춘천시 근화동 609
4921,스물다섯 스물하나,동해 논골담길,(25717)강원도 동해시 논골1길 2
4922,스물다섯 스물하나,주문리,(25407)강원도 강릉시 주문진읍 소돌길 42-23
5039,너는 나의 봄,김천 한국보건대 (폐교),(39504)경상북도 김천시 어모면 옥율1길 94
5094,여신강림,KT&G 상상마당 춘천 아트센터,(24239)강원도 춘천시 스포츠타운길399번길 25
5095,여름향기,대한다원보성녹차밭,(59448)전라남도 보성군 보성읍 녹차로 763-43
5101,절대 그이,담양레이나CC,전라남도 담양군 다양 읍 깊은 실길 169
5107,여신강림,설리스카이워크,(52441)경상남도 남해군 미조면 송정리 산352-4
5108,여신강림,쿤스트라운지,(52447)경상남도 남해군 삼동면 독일로 34
5109,여신강림,대전대학교,(34520)대전광역시 동구 대학로 62
5115,제3의 매력,감천문화마을,(49368)부산광역시 사하구 감내2로 203
5130,절대 그이,삼탄아트마인,(26157)강원도 정선군 고한읍 함백산로 1445-44
5166,너를 닮은 사람,도담동 길마당,(30098)세종특별자치시 도담동 686-1
5172,너를 닮은 사람,경덕중학교,(28405)충청북도 청주시 흥덕구 풍년로79번길 7-2
5188,너의 밤이 되어줄게,KT&G 상상마당 춘천 아트센터,(24239)강원도 춘천시 스포츠타운길399번길 25
5197,너와 나의 경찰수업,헌화로드라이브코스,강원도 강릉시 강동면 심곡리 헌화로
5198,너와 나의 경찰수업,오죽헌 경내,(25465)강원도 강릉시 율곡로3139번길 24
5202,너도 인간이니,창원경상대학교병원,(51472)경상남도 창원시 성산구 삼정자로 11 창원경상대학교병원
5203,너도 인간이니,조이스커피숍,(38007)경상북도 경주시 안강읍 안현로 1536
5270,컬러 러쉬,경주세계문화엑스포공원,(38118)경상북도 경주시 경감로 614
5272,쾌걸 춘향,광한루원,(55776)전라북도 남원시 요천로 1447
5273,크레이지 러브,강릉역,(25491)강원도 강릉시 용지로 176
5274,크레이지 러브,오크밸리 리조트,(26357)강원도 원주시 지정면 오크밸리1길 66
5280,싸이코패스 다이어리,익산 교도소 세트장,(54505)전라북도 익산시 성당면 함낭로 207
5289,사내맞선,듀레베이커리 호암점,(27502)충청북도 충주시 중원대로 3250
5330,사내맞선,대구은행 제2본점,(41593)대구광역시 북구 옥산로 111
5332,세상에서 제일 예쁜 내 딸,남이섬,(24464)강원도 춘천시 남산면 남이섬길 1
5333,세상에서 제일 예쁜 내 딸,거례리 사랑나무,(24142)강원도 화천군 하남면 거례리 484-2
5362,란제리 소녀시대,합천 영상 테마파크,(50215)경상남도 합천군 용주면 합천호수로 757
5371,따뜻한 말 한마디,장사도 해상공원 까멜리아,(53094)경상남도 통영시 한산면 장사도길 55
5372,라켓소년단,돔베이커리,(25568)강원도 강릉시 하평길 50
5373,동이,청량사,(36258)경상북도 봉화군 명호면 청량산길 199-152
5380,라켓소년단,사천중학교,(25434)강원도 강릉시 사천면 석교골말길 8
5381,라켓소년단,주문진방파제,(25424)강원도 강릉시 주문진읍 교항리 81-68
5410,런온,동해망상해변한옥촌,(25700)강원도 동해시 동해대로 6370
5425,런온,동해 논골담길,(25717)강원도 동해시 논골1길 2
5427,땐뽀걸즈,바람의언덕,(53334)경상남도 거제시 남부면 갈곶리 산 14-47 도장포마을
5432,땐뽀걸즈,카페위드,(48512)부산광역시 남구 용소로19번길 15
5445,땐뽀걸즈,광안리해수욕장,(48303)부산광역시 수영구 광안해변로 219
5487,"제왕의 딸, 수백향",백제문화단지,(33115)충청남도 부여군 규암면 백제문로 455
5498,여신강림,느랭이골 글램핑캠핑장,(57709)전라남도 광양시 다압면 토끼재길 119-32
5499,제빵왕 김탁구,수암골 벽화마을,(28507)충청북도 청주시 상당구 수암로 58
5518,런온,성산보말죽칼국수 성산점,(63639)제주특별자치도 서귀포시 성산읍 해맞이해안로 2725
5519,런온,조이앤시네마 전주,(54999)전라북도 전주시 완산구 전주객사3길 74-25
5520,런온,진수곱창,(54999)전라북도 전주시 완산구 전주객사1길 88
5521,런온,전주영화의거리,전라북도 전주시 완산구 고사동 전주객사4길
5522,런온,원광대학교,(54538)전라북도 익산시 익산대로 460
5546,드라마의 제왕,헌화로드라이브코스,강원도 강릉시 강동면 심곡리 헌화로
5562,레버리지:사기조작단,대명비발디파크,(25102)강원도 홍천군 서면 한치골길 262
5566,땐뽀걸즈,고현버스터미널,(53251)경상남도 거제시 고현천로 10
5570,런온,세명대학교,충청북도 제천시 신월동 세명로 65
5571,런온,제주국제공항,(63115)제주특별자치도 제주시 공항로 2
5572,런온,해비치호텔앤드리조트,(63629)제주특별자치도 서귀포시 표선면 민속해안로 537
5573,라디오 로맨스,궁남지,(33165)충청남도 부여군 부여읍 궁남로 52
5575,드림,죽성드림세트장,(46078)부산광역시 기장군 기장읍 죽성리 134-7
5599,런온,이가리 닻전망대,경상북도 포항시 북구 청하면 이가리 산 67-3
5600,런온,구룡포공원계단,(37931)경상북도 포항시 남구 구룡포읍 구룡포길 145
5629,스위트홈,강촌레일파크,(24464)강원도 춘천시 남산면 서백길 57
5646,악의 마음을 읽는 자들,직탕폭포,(24023)강원도 철원군 동송읍 장흥리 336-1
5668,악의 마음을 읽는 자들,의림지,(27137)충청북도 제천시 모산동 241
5669,악의 마음을 읽는 자들,익산 교도소 세트장,(54505)전라북도 익산시 성당면 함낭로 207
5676,이판사판,익산 교도소 세트장,(54505)전라북도 익산시 성당면 함낭로 207
5702,스물다섯 스물하나,논산여자상업고등학교,(32988)충청남도 논산시 시민로 197
5703,스물다섯 스물하나,오목대길,(55045)전라북도 전주시 완산구 오목대길 27-26
5704,스물다섯 스물하나,맹꽁이 오락실,(55040)전라북도 전주시 완산구 동문길 6
5705,스물다섯 스물하나,몽펠리에 카페 레스토랑,(55348)전라북도 완주군 소양면 원대흥길 127-21
5739,검법남녀 2,부용대,(36757)경상북도 안동시 풍천면 광덕솔밭길 72
5763,간택 - 여인들의 전쟁,광한루원,(55776)전라북도 남원시 요천로 1447
5779,검법남녀 2,가톨릭관동대학교,(25601)강원도 강릉시 범일로579번길 24
5792,좀비탐정,익산 교도소 세트장,(54505)전라북도 익산시 성당면 함낭로 207
5800,여인의 향기,신창풍차해안 등대,(63002)제주특별자치도 제주시 한경면 신창리 1481-14
5801,여인의 향기,롯데호텔 제주,(63535)제주특별자치도 서귀포시 중문관광로72번길 35
5806,별똥별,비밀의숲,(63355)제주특별자치도 제주시 구좌읍 송당리 2173
5807,별똥별,제주국제공항,(63115)제주특별자치도 제주시 공항로 2
5822,조선로코 녹두전,부용대,(36757)경상북도 안동시 풍천면 광덕솔밭길 72
5823,별똥별,원주세브란스기독병원,(26426)강원도 원주시 일산로 20
5830,조선로코 녹두전,고산정,(36603)경상북도 안동시 도산면 가송길 177-42
5831,조선로코 녹두전,궁남지,(33165)충청남도 부여군 부여읍 궁남로 52
5832,조선로코 녹두전,영주 무섬마을,(36173)경상북도 영주시 문수면 무섬로 238-2
5833,조선로코 녹두전,보리나라 학원농장,(56462)전라북도 고창군 공음면 학원농장길 154
5834,조선로코 녹두전,수선루,(55449)전라북도 진안군 마령면 강정리 산 57
5857,가면,제이딘주얼리,(55038)전라북도 전주시 완산구 전라감영4길 19
5858,가면,메타세쿼이아 가로수길,전라남도 담양군 담양읍 학동리 633
5884,거침없이 하이킥,해비치호텔앤드리조트,(63629)제주특별자치도 서귀포시 표선면 민속해안로 537
5914,가면,죽녹원,(57336)전라남도 담양군 담양읍 죽녹원로 119
5915,가면,담양 관방제림,(57339)전라남도 담양군 담양읍 객사7길 37
5949,으라차차 와이키키,유리트리트,(25103)강원도 홍천군 서면 한서로 1468-55
5961,으라차차 와이키키,마산종합운동장 야구장,(51323)경상남도 창원시 마산회원구 삼호로 63
5982,사생활,배재대학교,(35345)대전광역시 서구 배재로 155-40
5998,아름다웠던 우리에게,하도리1구 복지회관,(32903)충청남도 논산시 노성면 하도1길 110
5999,아름다웠던 우리에게,탑정호수변생태공원,(32916)충청남도 논산시 부적면 충곡리 287-8
6000,아름다웠던 우리에게,논산여자상업고등학교,(32988)충청남도 논산시 시민로 197
6001,아버님 제가 모실게요,주문리,(25407)강원도 강릉시 주문진읍 소돌길 42-23
6002,아버님 제가 모실게요,강릉 소돌항,(25407)강원도 강릉시 주문진읍 주문리 791-23
6027,로봇이 아니야,여차몽돌해수욕장,(53334)경상남도 거제시 남부면 여차길 22
6028,로봇이 아니야,수산자연산횟집,(53332)경상남도 거제시 동부면 거제대로 1080-12
6029,로봇이 아니야,거제수협구조라공판장,(53329)경상남도 거제시 일운면 구조라로 59
6031,로맨스는 별책부록,낙산 해수욕장,(25009)강원도 양양군 강현면 해맞이길 59
6069,레버리지:사기조작단,제주신화월드,(63522)제주특별자치도 서귀포시 안덕면 신화역사로304번길 38
